client_id,number_contacts,month,day,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,year,last_contact_date
39667,3,may,24,567,2,False,True,2022,2022-05-24 00:00:00
39668,2,may,29,404,1,True,True,2022,2022-05-29 00:00:00
39669,5,may,27,698,1,False,False,2022,2022-05-27 00:00:00
39670,5,may,5,532,0,False,True,2022,2022-05-05 00:00:00
39671,1,may,1,7,0,False,False,2022,2022-05-01 00:00:00
39672,4,may,31,389,1,False,False,2022,2022-05-31 00:00:00
39673,3,may,17,338,1,False,False,2022,2022-05-17 00:00:00
39674,1,may,16,220,1,True,True,2022,2022-05-16 00:00:00
39675,4,may,27,700,4,True,True,2022,2022-05-27 00:00:00
39676,2,may,30,1205,2,True,True,2022,2022-05-30 00:00:00
39677,3,may,8,407,1,False,True,2022,2022-05-08 00:00:00
39678,3,may,22,318,0,False,False,2022,2022-05-22 00:00:00
39679,2,may,26,62,0,False,False,2022,2022-05-26 00:00:00
39680,3,may,18,787,3,True,True,2022,2022-05-18 00:00:00
39681,5,may,13,396,0,False,True,2022,2022-05-13 00:00:00
39682,4,may,31,466,2,True,True,2022,2022-05-31 00:00:00
39683,1,may,27,556,1,False,True,2022,2022-05-27 00:00:00
39684,1,may,2,492,0,False,False,2022,2022-05-02 00:00:00
39685,1,may,6,740,2,True,True,2022,2022-05-06 00:00:00
39686,2,may,22,312,0,False,False,2022,2022-05-22 00:00:00
39687,5,may,25,564,0,False,False,2022,2022-05-25 00:00:00
39688,2,may,15,272,2,True,True,2022,2022-05-15 00:00:00
39689,2,may,30,157,3,False,False,2022,2022-05-30 00:00:00
39690,2,may,23,444,1,True,True,2022,2022-05-23 00:00:00
39691,1,may,16,508,0,False,True,2022,2022-05-16 00:00:00
39692,1,may,2,387,0,False,True,2022,2022-05-02 00:00:00
39693,1,may,9,336,3,False,True,2022,2022-05-09 00:00:00
39694,3,may,21,353,0,False,True,2022,2022-05-21 00:00:00
39695,1,may,7,30,0,False,False,2022,2022-05-07 00:00:00
39696,3,may,18,661,0,False,True,2022,2022-05-18 00:00:00
39697,1,may,3,472,5,True,True,2022,2022-05-03 00:00:00
39698,7,may,20,237,2,False,False,2022,2022-05-20 00:00:00
39699,1,may,23,420,1,False,True,2022,2022-05-23 00:00:00
39700,1,may,7,254,1,False,False,2022,2022-05-07 00:00:00
39701,1,may,16,165,3,False,False,2022,2022-05-16 00:00:00
39702,1,may,29,154,0,False,True,2022,2022-05-29 00:00:00
39703,2,may,27,291,0,False,True,2022,2022-05-27 00:00:00
39704,2,may,28,342,0,False,True,2022,2022-05-28 00:00:00
39705,2,may,25,339,0,False,False,2022,2022-05-25 00:00:00
39706,4,may,30,321,3,False,False,2022,2022-05-30 00:00:00
39707,3,may,19,351,0,False,True,2022,2022-05-19 00:00:00
39708,3,may,21,226,2,True,True,2022,2022-05-21 00:00:00
39709,4,may,7,214,0,False,True,2022,2022-05-07 00:00:00
39710,1,may,2,429,3,False,False,2022,2022-05-02 00:00:00
39711,1,may,3,403,2,True,True,2022,2022-05-03 00:00:00
39712,1,may,9,588,2,False,True,2022,2022-05-09 00:00:00
39713,1,may,17,145,2,False,False,2022,2022-05-17 00:00:00
39714,3,may,2,407,3,False,True,2022,2022-05-02 00:00:00
39715,1,may,27,122,2,False,False,2022,2022-05-27 00:00:00
39716,1,may,25,374,1,False,True,2022,2022-05-25 00:00:00
39717,2,may,16,1027,0,False,True,2022,2022-05-16 00:00:00
39718,2,may,12,375,0,False,True,2022,2022-05-12 00:00:00
39719,1,may,22,382,3,True,True,2022,2022-05-22 00:00:00
39720,2,may,19,131,4,False,False,2022,2022-05-19 00:00:00
39721,7,may,20,341,0,False,False,2022,2022-05-20 00:00:00
39722,1,may,22,260,1,False,False,2022,2022-05-22 00:00:00
39723,1,may,4,699,2,False,True,2022,2022-05-04 00:00:00
39724,1,may,29,168,1,False,True,2022,2022-05-29 00:00:00
39725,2,may,20,146,1,False,True,2022,2022-05-20 00:00:00
39726,2,may,16,530,5,True,True,2022,2022-05-16 00:00:00
39727,2,may,6,202,1,True,True,2022,2022-05-06 00:00:00
39728,4,may,31,641,0,False,True,2022,2022-05-31 00:00:00
39729,1,may,29,196,0,False,True,2022,2022-05-29 00:00:00
39730,1,may,13,393,0,False,True,2022,2022-05-13 00:00:00
39731,1,may,28,272,0,False,True,2022,2022-05-28 00:00:00
39732,1,may,8,410,0,False,True,2022,2022-05-08 00:00:00
39733,1,may,23,289,1,True,True,2022,2022-05-23 00:00:00
39734,3,may,28,405,1,False,True,2022,2022-05-28 00:00:00
39735,3,may,31,671,0,False,True,2022,2022-05-31 00:00:00
39736,3,may,31,175,3,True,True,2022,2022-05-31 00:00:00
39737,1,may,11,267,1,False,False,2022,2022-05-11 00:00:00
39738,2,may,27,135,2,True,True,2022,2022-05-27 00:00:00
39739,2,may,13,530,0,False,True,2022,2022-05-13 00:00:00
39740,2,may,17,283,2,True,True,2022,2022-05-17 00:00:00
39741,1,may,31,93,0,False,True,2022,2022-05-31 00:00:00
39742,3,may,24,181,1,True,True,2022,2022-05-24 00:00:00
39743,1,may,20,188,1,False,False,2022,2022-05-20 00:00:00
39744,1,may,9,820,0,False,True,2022,2022-05-09 00:00:00
39745,1,may,6,1178,2,True,True,2022,2022-05-06 00:00:00
39746,1,may,28,489,1,False,True,2022,2022-05-28 00:00:00
39747,1,may,22,57,0,False,False,2022,2022-05-22 00:00:00
39748,1,may,20,137,0,False,False,2022,2022-05-20 00:00:00
39749,1,may,25,460,1,False,True,2022,2022-05-25 00:00:00
39750,1,may,2,24,0,False,False,2022,2022-05-02 00:00:00
39751,1,may,20,74,0,False,False,2022,2022-05-20 00:00:00
39752,2,may,23,196,0,False,False,2022,2022-05-23 00:00:00
39753,2,may,15,275,0,False,True,2022,2022-05-15 00:00:00
39754,2,may,6,417,0,False,True,2022,2022-05-06 00:00:00
39755,3,may,22,173,2,True,True,2022,2022-05-22 00:00:00
39756,2,may,3,214,1,True,True,2022,2022-05-03 00:00:00
39757,1,may,10,43,2,False,False,2022,2022-05-10 00:00:00
39758,2,may,6,101,3,False,False,2022,2022-05-06 00:00:00
39759,1,may,27,35,0,False,False,2022,2022-05-27 00:00:00
39760,3,may,28,473,0,False,True,2022,2022-05-28 00:00:00
39761,3,may,17,581,2,False,False,2022,2022-05-17 00:00:00
39762,4,may,27,309,3,False,False,2022,2022-05-27 00:00:00
39763,2,may,11,538,2,False,True,2022,2022-05-11 00:00:00
39764,3,may,25,466,0,False,True,2022,2022-05-25 00:00:00
39765,1,may,13,29,0,False,False,2022,2022-05-13 00:00:00
39766,3,may,14,589,0,False,False,2022,2022-05-14 00:00:00
39767,3,may,3,663,0,False,True,2022,2022-05-03 00:00:00
39768,3,may,5,114,0,False,False,2022,2022-05-05 00:00:00
39769,2,may,3,85,2,True,False,2022,2022-05-03 00:00:00
39770,1,may,25,113,0,False,False,2022,2022-05-25 00:00:00
39771,1,may,24,664,1,True,False,2022,2022-05-24 00:00:00
39772,1,may,24,540,1,False,True,2022,2022-05-24 00:00:00
39773,1,may,3,158,3,False,False,2022,2022-05-03 00:00:00
39774,1,may,1,775,0,False,True,2022,2022-05-01 00:00:00
39775,1,may,21,178,0,False,False,2022,2022-05-21 00:00:00
39776,1,may,24,392,0,False,True,2022,2022-05-24 00:00:00
39777,5,may,16,140,2,True,False,2022,2022-05-16 00:00:00
39778,1,may,4,8,0,False,False,2022,2022-05-04 00:00:00
39779,1,may,7,113,0,False,False,2022,2022-05-07 00:00:00
39780,1,jun,16,119,4,False,False,2022,2022-06-16 00:00:00
39781,3,jun,16,209,0,False,False,2022,2022-06-16 00:00:00
39782,1,jun,23,201,0,False,True,2022,2022-06-23 00:00:00
39783,1,jun,16,1563,2,True,False,2022,2022-06-16 00:00:00
39784,1,jun,16,318,0,False,True,2022,2022-06-16 00:00:00
39785,1,jun,22,516,2,False,True,2022,2022-06-22 00:00:00
39786,1,jun,9,326,1,False,True,2022,2022-06-09 00:00:00
39787,2,jun,18,154,3,True,True,2022,2022-06-18 00:00:00
39788,2,jun,1,383,2,False,False,2022,2022-06-01 00:00:00
39789,2,jun,24,165,1,False,False,2022,2022-06-24 00:00:00
39790,1,jun,15,12,0,False,False,2022,2022-06-15 00:00:00
39791,3,jun,30,347,1,True,True,2022,2022-06-30 00:00:00
39792,1,jun,30,421,3,True,False,2022,2022-06-30 00:00:00
39793,1,jun,29,8,1,False,False,2022,2022-06-29 00:00:00
39794,1,jun,8,8,0,False,False,2022,2022-06-08 00:00:00
39795,5,jun,1,296,0,False,True,2022,2022-06-01 00:00:00
39796,1,jun,2,303,1,True,True,2022,2022-06-02 00:00:00
39797,2,jun,14,434,1,False,True,2022,2022-06-14 00:00:00
39798,1,jun,16,52,1,False,False,2022,2022-06-16 00:00:00
39799,1,jun,13,5,0,False,False,2022,2022-06-13 00:00:00
39800,1,jun,30,36,0,False,False,2022,2022-06-30 00:00:00
39801,1,jun,9,7,0,False,False,2022,2022-06-09 00:00:00
39802,1,jun,20,407,1,True,True,2022,2022-06-20 00:00:00
39803,1,jun,25,657,1,True,True,2022,2022-06-25 00:00:00
39804,2,jun,4,226,1,True,True,2022,2022-06-04 00:00:00
39805,1,jun,25,147,2,False,False,2022,2022-06-25 00:00:00
39806,1,jun,29,238,2,True,True,2022,2022-06-29 00:00:00
39807,1,jun,21,161,1,True,False,2022,2022-06-21 00:00:00
39808,1,jun,28,310,0,False,True,2022,2022-06-28 00:00:00
39809,1,jun,16,35,0,False,False,2022,2022-06-16 00:00:00
39810,1,jun,14,32,0,False,False,2022,2022-06-14 00:00:00
39811,2,jun,8,148,2,True,False,2022,2022-06-08 00:00:00
39812,2,jun,4,346,3,True,False,2022,2022-06-04 00:00:00
39813,1,jun,15,106,2,False,False,2022,2022-06-15 00:00:00
39814,1,jun,17,6,0,False,False,2022,2022-06-17 00:00:00
39815,1,jun,30,13,0,False,False,2022,2022-06-30 00:00:00
39816,1,jun,6,302,0,False,True,2022,2022-06-06 00:00:00
39817,1,jun,22,54,0,False,False,2022,2022-06-22 00:00:00
39818,1,jun,13,29,0,False,False,2022,2022-06-13 00:00:00
39819,1,jun,23,149,0,False,False,2022,2022-06-23 00:00:00
39820,1,jun,17,187,2,True,True,2022,2022-06-17 00:00:00
39821,1,jun,18,380,0,False,True,2022,2022-06-18 00:00:00
39822,1,jun,7,544,0,False,False,2022,2022-06-07 00:00:00
39823,1,jun,15,30,2,True,False,2022,2022-06-15 00:00:00
39824,1,jun,27,198,0,False,False,2022,2022-06-27 00:00:00
39825,1,jun,28,49,0,False,False,2022,2022-06-28 00:00:00
39826,1,jun,5,29,0,False,False,2022,2022-06-05 00:00:00
39827,1,jun,30,190,4,True,True,2022,2022-06-30 00:00:00
39828,1,jun,9,200,3,True,True,2022,2022-06-09 00:00:00
39829,1,jun,29,150,2,True,True,2022,2022-06-29 00:00:00
39830,1,jun,8,206,1,True,True,2022,2022-06-08 00:00:00
39831,1,jun,21,712,3,False,True,2022,2022-06-21 00:00:00
39832,1,jun,11,118,0,False,False,2022,2022-06-11 00:00:00
39833,2,jun,9,294,1,True,False,2022,2022-06-09 00:00:00
39834,2,jun,7,874,1,False,True,2022,2022-06-07 00:00:00
39835,2,jun,7,479,2,True,True,2022,2022-06-07 00:00:00
39836,2,jun,18,722,0,False,False,2022,2022-06-18 00:00:00
39837,2,jun,27,192,4,True,True,2022,2022-06-27 00:00:00
39838,1,jun,15,46,0,False,False,2022,2022-06-15 00:00:00
39839,1,jun,5,138,0,False,False,2022,2022-06-05 00:00:00
39840,1,jun,19,135,2,False,False,2022,2022-06-19 00:00:00
39841,1,jun,1,602,1,True,True,2022,2022-06-01 00:00:00
39842,2,jun,12,141,3,True,False,2022,2022-06-12 00:00:00
39843,5,jun,2,278,1,True,True,2022,2022-06-02 00:00:00
39844,1,jun,23,422,4,True,True,2022,2022-06-23 00:00:00
39845,1,jun,4,434,1,True,True,2022,2022-06-04 00:00:00
39846,1,jun,5,187,5,True,True,2022,2022-06-05 00:00:00
39847,1,jun,4,245,0,False,True,2022,2022-06-04 00:00:00
39848,1,jun,15,661,0,False,True,2022,2022-06-15 00:00:00
39849,1,jun,15,270,0,False,True,2022,2022-06-15 00:00:00
39850,1,jun,17,168,1,False,False,2022,2022-06-17 00:00:00
39851,4,jun,25,212,0,False,True,2022,2022-06-25 00:00:00
39852,1,jun,16,458,4,True,True,2022,2022-06-16 00:00:00
39853,2,jun,21,713,0,False,True,2022,2022-06-21 00:00:00
39854,1,jun,29,614,2,True,True,2022,2022-06-29 00:00:00
39855,1,jun,19,516,0,False,False,2022,2022-06-19 00:00:00
39856,1,jun,1,293,1,True,True,2022,2022-06-01 00:00:00
39857,1,jun,10,563,2,False,True,2022,2022-06-10 00:00:00
39858,1,jun,20,215,0,False,False,2022,2022-06-20 00:00:00
39859,1,jun,10,30,0,False,False,2022,2022-06-10 00:00:00
39860,1,jun,5,20,0,False,False,2022,2022-06-05 00:00:00
39861,1,jun,23,472,1,False,False,2022,2022-06-23 00:00:00
39862,3,jun,23,262,0,False,False,2022,2022-06-23 00:00:00
39863,2,jun,28,167,1,False,True,2022,2022-06-28 00:00:00
39864,2,jun,4,485,0,False,True,2022,2022-06-04 00:00:00
39865,2,jun,12,237,4,True,False,2022,2022-06-12 00:00:00
39866,2,jun,16,619,1,True,True,2022,2022-06-16 00:00:00
39867,2,jun,5,379,1,True,True,2022,2022-06-05 00:00:00
39868,1,jun,23,910,2,True,True,2022,2022-06-23 00:00:00
39869,3,jun,27,700,1,False,True,2022,2022-06-27 00:00:00
39870,6,jun,3,238,3,True,False,2022,2022-06-03 00:00:00
39871,5,jun,16,243,2,True,True,2022,2022-06-16 00:00:00
39872,4,jun,20,250,2,True,False,2022,2022-06-20 00:00:00
39873,3,jun,4,126,2,True,False,2022,2022-06-04 00:00:00
39874,2,jun,7,270,2,True,False,2022,2022-06-07 00:00:00
39875,1,jun,21,208,0,False,True,2022,2022-06-21 00:00:00
39876,1,jun,15,292,1,False,True,2022,2022-06-15 00:00:00
39877,1,jun,14,58,0,False,False,2022,2022-06-14 00:00:00
39878,1,jun,25,15,2,False,False,2022,2022-06-25 00:00:00
39879,3,jun,15,605,0,False,True,2022,2022-06-15 00:00:00
39880,6,jun,25,288,1,True,True,2022,2022-06-25 00:00:00
39881,3,jun,9,339,2,True,True,2022,2022-06-09 00:00:00
39882,3,jun,19,101,0,False,False,2022,2022-06-19 00:00:00
39883,1,jun,14,383,1,True,True,2022,2022-06-14 00:00:00
39884,1,jun,21,247,0,False,False,2022,2022-06-21 00:00:00
39885,1,jun,4,1720,0,False,True,2022,2022-06-04 00:00:00
39886,1,jun,1,21,0,False,False,2022,2022-06-01 00:00:00
39887,1,jun,10,344,0,False,False,2022,2022-06-10 00:00:00
39888,1,jun,6,530,0,False,False,2022,2022-06-06 00:00:00
39889,1,jun,17,169,0,False,True,2022,2022-06-17 00:00:00
39890,4,jun,20,282,0,False,True,2022,2022-06-20 00:00:00
39891,2,jun,16,176,2,False,True,2022,2022-06-16 00:00:00
39892,1,jun,20,544,0,False,True,2022,2022-06-20 00:00:00
39893,2,jun,3,301,2,True,True,2022,2022-06-03 00:00:00
39894,2,jun,24,91,1,True,False,2022,2022-06-24 00:00:00
39895,1,jun,24,80,0,False,False,2022,2022-06-24 00:00:00
39896,1,jun,5,252,1,True,True,2022,2022-06-05 00:00:00
39897,4,jun,21,201,0,False,False,2022,2022-06-21 00:00:00
39898,1,jun,21,23,0,False,False,2022,2022-06-21 00:00:00
39899,1,jun,6,215,1,True,True,2022,2022-06-06 00:00:00
39900,1,jun,28,100,0,False,False,2022,2022-06-28 00:00:00
39901,2,jun,25,130,3,True,False,2022,2022-06-25 00:00:00
39902,2,jun,16,136,0,False,False,2022,2022-06-16 00:00:00
39903,1,jun,15,154,0,False,False,2022,2022-06-15 00:00:00
39904,1,jun,14,292,1,False,False,2022,2022-06-14 00:00:00
39905,1,jun,10,867,2,True,True,2022,2022-06-10 00:00:00
39906,1,jun,2,522,2,True,True,2022,2022-06-02 00:00:00
39907,1,jun,7,856,2,True,True,2022,2022-06-07 00:00:00
39908,1,jun,16,79,2,True,False,2022,2022-06-16 00:00:00
39909,1,jun,6,193,1,False,False,2022,2022-06-06 00:00:00
39910,1,jun,30,883,1,False,False,2022,2022-06-30 00:00:00
39911,1,jun,10,706,1,True,True,2022,2022-06-10 00:00:00
39912,2,jun,14,342,1,True,True,2022,2022-06-14 00:00:00
39913,1,jun,2,66,2,False,False,2022,2022-06-02 00:00:00
39914,1,jun,18,1407,0,False,True,2022,2022-06-18 00:00:00
39915,1,jun,21,339,1,True,True,2022,2022-06-21 00:00:00
39916,1,jun,22,181,0,False,False,2022,2022-06-22 00:00:00
39917,3,jun,5,671,0,False,True,2022,2022-06-05 00:00:00
39918,3,jun,24,133,2,True,False,2022,2022-06-24 00:00:00
39919,2,jun,25,112,2,True,False,2022,2022-06-25 00:00:00
39920,2,jun,24,442,3,False,False,2022,2022-06-24 00:00:00
39921,1,jun,4,355,2,False,False,2022,2022-06-04 00:00:00
39922,4,jun,10,1207,1,False,True,2022,2022-06-10 00:00:00
39923,1,jun,28,369,1,False,False,2022,2022-06-28 00:00:00
39924,1,jun,30,316,0,False,False,2022,2022-06-30 00:00:00
39925,1,jun,27,310,0,False,True,2022,2022-06-27 00:00:00
39926,1,jun,1,185,0,False,False,2022,2022-06-01 00:00:00
39927,1,jun,4,134,1,False,False,2022,2022-06-04 00:00:00
39928,3,jun,28,167,0,False,False,2022,2022-06-28 00:00:00
39929,2,jun,11,122,1,True,False,2022,2022-06-11 00:00:00
39930,1,jun,12,124,0,False,False,2022,2022-06-12 00:00:00
39931,1,jun,2,288,0,False,False,2022,2022-06-02 00:00:00
39932,2,jun,16,220,1,False,False,2022,2022-06-16 00:00:00
39933,1,jun,4,180,0,False,False,2022,2022-06-04 00:00:00
39934,1,jun,14,15,0,False,False,2022,2022-06-14 00:00:00
39935,1,jun,26,11,0,False,False,2022,2022-06-26 00:00:00
39936,1,jun,20,22,0,False,False,2022,2022-06-20 00:00:00
39937,1,jun,18,52,1,False,False,2022,2022-06-18 00:00:00
39938,1,jun,19,9,0,False,False,2022,2022-06-19 00:00:00
39939,6,jun,11,213,2,False,True,2022,2022-06-11 00:00:00
39940,1,jun,1,300,2,False,True,2022,2022-06-01 00:00:00
39941,1,jun,2,276,1,True,True,2022,2022-06-02 00:00:00
39942,1,jun,11,131,1,False,False,2022,2022-06-11 00:00:00
39943,1,jun,16,171,1,True,False,2022,2022-06-16 00:00:00
39944,1,jun,29,427,4,True,False,2022,2022-06-29 00:00:00
39945,6,jun,29,195,0,False,False,2022,2022-06-29 00:00:00
39946,1,jun,22,12,0,False,False,2022,2022-06-22 00:00:00
39947,2,jun,16,472,0,False,True,2022,2022-06-16 00:00:00
39948,2,jun,9,249,0,False,False,2022,2022-06-09 00:00:00
39949,5,jun,5,359,0,False,False,2022,2022-06-05 00:00:00
39950,2,jun,6,266,1,False,True,2022,2022-06-06 00:00:00
39951,6,jun,19,348,2,False,False,2022,2022-06-19 00:00:00
39952,1,jun,3,54,0,False,False,2022,2022-06-03 00:00:00
39953,3,jun,23,614,2,True,True,2022,2022-06-23 00:00:00
39954,4,jun,15,297,0,False,True,2022,2022-06-15 00:00:00
39955,3,jun,2,281,3,True,True,2022,2022-06-02 00:00:00
39956,3,jun,27,132,1,False,False,2022,2022-06-27 00:00:00
39957,1,jun,17,345,0,False,True,2022,2022-06-17 00:00:00
39958,1,jun,30,325,1,True,True,2022,2022-06-30 00:00:00
39959,1,jun,18,452,0,False,True,2022,2022-06-18 00:00:00
39960,1,jun,19,247,2,True,True,2022,2022-06-19 00:00:00
39961,1,jun,20,197,1,False,False,2022,2022-06-20 00:00:00
39962,1,jun,3,363,0,False,True,2022,2022-06-03 00:00:00
39963,1,jun,15,198,0,False,True,2022,2022-06-15 00:00:00
39964,4,jun,2,563,3,True,True,2022,2022-06-02 00:00:00
39965,3,jun,24,150,0,False,False,2022,2022-06-24 00:00:00
39966,2,jun,21,181,0,False,False,2022,2022-06-21 00:00:00
39967,3,jun,9,383,0,False,False,2022,2022-06-09 00:00:00
39968,4,jun,7,133,0,False,False,2022,2022-06-07 00:00:00
39969,6,jun,23,737,0,False,True,2022,2022-06-23 00:00:00
39970,1,jun,6,265,1,False,True,2022,2022-06-06 00:00:00
39971,1,jun,10,279,4,False,False,2022,2022-06-10 00:00:00
39972,1,jun,8,401,0,False,True,2022,2022-06-08 00:00:00
39973,4,jun,4,135,1,False,False,2022,2022-06-04 00:00:00
39974,1,jun,10,352,1,True,True,2022,2022-06-10 00:00:00
39975,1,jun,16,295,2,True,True,2022,2022-06-16 00:00:00
39976,1,jun,22,383,1,True,True,2022,2022-06-22 00:00:00
39977,1,jun,13,222,3,False,True,2022,2022-06-13 00:00:00
39978,1,jun,27,238,2,False,False,2022,2022-06-27 00:00:00
39979,2,jun,16,586,0,False,True,2022,2022-06-16 00:00:00
39980,1,jun,16,189,3,True,False,2022,2022-06-16 00:00:00
39981,1,jun,23,385,1,True,False,2022,2022-06-23 00:00:00
39982,2,jun,11,660,3,True,True,2022,2022-06-11 00:00:00
39983,1,jun,17,271,3,True,True,2022,2022-06-17 00:00:00
39984,1,jun,19,189,0,False,False,2022,2022-06-19 00:00:00
39985,2,jun,3,421,0,False,True,2022,2022-06-03 00:00:00
39986,4,jun,28,264,0,False,False,2022,2022-06-28 00:00:00
39987,1,jun,21,12,0,False,False,2022,2022-06-21 00:00:00
39988,2,jun,18,286,0,False,False,2022,2022-06-18 00:00:00
39989,2,jun,14,167,0,False,True,2022,2022-06-14 00:00:00
39990,1,jun,14,13,1,False,False,2022,2022-06-14 00:00:00
39991,1,jun,30,8,0,False,False,2022,2022-06-30 00:00:00
39992,4,jun,20,598,3,False,True,2022,2022-06-20 00:00:00
39993,4,jun,10,665,2,True,True,2022,2022-06-10 00:00:00
39994,2,jun,30,255,0,False,False,2022,2022-06-30 00:00:00
39995,1,jun,13,428,0,False,False,2022,2022-06-13 00:00:00
39996,1,jun,12,263,2,False,True,2022,2022-06-12 00:00:00
39997,3,jun,10,121,0,False,False,2022,2022-06-10 00:00:00
39998,2,jun,20,274,2,True,True,2022,2022-06-20 00:00:00
39999,2,jun,5,337,2,True,True,2022,2022-06-05 00:00:00
40000,1,jun,6,6,0,False,False,2022,2022-06-06 00:00:00
40001,1,jun,1,955,0,False,True,2022,2022-06-01 00:00:00
40002,2,jun,22,286,0,False,True,2022,2022-06-22 00:00:00
40003,5,jun,4,108,0,False,False,2022,2022-06-04 00:00:00
40004,2,jun,30,275,1,False,True,2022,2022-06-30 00:00:00
40005,2,jun,16,319,0,False,True,2022,2022-06-16 00:00:00
40006,1,jun,23,119,0,False,False,2022,2022-06-23 00:00:00
40007,4,jun,23,241,3,False,False,2022,2022-06-23 00:00:00
40008,5,jun,9,301,0,False,True,2022,2022-06-09 00:00:00
40009,4,jul,2,114,2,False,False,2022,2022-07-02 00:00:00
40010,4,jul,26,494,3,False,False,2022,2022-07-26 00:00:00
40011,1,jul,24,165,1,False,False,2022,2022-07-24 00:00:00
40012,1,jul,25,12,1,False,False,2022,2022-07-25 00:00:00
40013,1,jul,30,28,0,False,False,2022,2022-07-30 00:00:00
40014,1,jul,12,395,2,True,True,2022,2022-07-12 00:00:00
40015,2,jul,17,609,3,True,True,2022,2022-07-17 00:00:00
40016,2,jul,2,113,2,False,False,2022,2022-07-02 00:00:00
40017,2,jul,10,561,2,True,True,2022,2022-07-10 00:00:00
40018,1,jul,3,12,0,False,False,2022,2022-07-03 00:00:00
40019,1,jul,28,10,0,False,False,2022,2022-07-28 00:00:00
40020,1,jul,11,25,1,True,False,2022,2022-07-11 00:00:00
40021,3,jul,6,423,0,False,True,2022,2022-07-06 00:00:00
40022,2,jul,17,96,3,True,False,2022,2022-07-17 00:00:00
40023,3,jul,8,217,0,False,True,2022,2022-07-08 00:00:00
40024,2,jul,7,844,3,True,False,2022,2022-07-07 00:00:00
40025,1,jul,19,687,2,False,True,2022,2022-07-19 00:00:00
40026,5,jul,9,391,1,True,True,2022,2022-07-09 00:00:00
40027,1,jul,14,179,1,False,True,2022,2022-07-14 00:00:00
40028,1,jul,27,667,0,False,True,2022,2022-07-27 00:00:00
40029,2,jul,2,129,1,False,False,2022,2022-07-02 00:00:00
40030,2,jul,9,194,1,True,True,2022,2022-07-09 00:00:00
40031,1,jul,26,9,1,False,False,2022,2022-07-26 00:00:00
40032,3,jul,15,101,0,False,False,2022,2022-07-15 00:00:00
40033,3,jul,19,251,0,False,True,2022,2022-07-19 00:00:00
40034,1,jul,22,29,0,False,False,2022,2022-07-22 00:00:00
40035,1,jul,29,17,0,False,False,2022,2022-07-29 00:00:00
40036,2,jul,26,128,0,False,True,2022,2022-07-26 00:00:00
40037,4,jul,2,175,0,False,False,2022,2022-07-02 00:00:00
40038,1,jul,4,140,2,True,True,2022,2022-07-04 00:00:00
40039,1,jul,16,182,0,False,False,2022,2022-07-16 00:00:00
40040,2,jul,17,255,1,True,False,2022,2022-07-17 00:00:00
40041,2,jul,31,209,0,False,True,2022,2022-07-31 00:00:00
40042,1,jul,5,267,0,False,True,2022,2022-07-05 00:00:00
40043,3,jul,27,335,2,False,True,2022,2022-07-27 00:00:00
40044,1,jul,4,212,2,True,False,2022,2022-07-04 00:00:00
40045,1,jul,26,257,3,False,False,2022,2022-07-26 00:00:00
40046,1,jul,27,319,0,False,True,2022,2022-07-27 00:00:00
40047,1,jul,5,42,0,False,False,2022,2022-07-05 00:00:00
40048,1,jul,18,396,2,True,True,2022,2022-07-18 00:00:00
40049,3,jul,1,386,1,False,True,2022,2022-07-01 00:00:00
40050,2,jul,29,667,1,True,True,2022,2022-07-29 00:00:00
40051,1,jul,25,295,0,False,False,2022,2022-07-25 00:00:00
40052,1,jul,12,156,2,False,False,2022,2022-07-12 00:00:00
40053,1,jul,6,229,1,True,True,2022,2022-07-06 00:00:00
40054,2,jul,9,398,1,False,True,2022,2022-07-09 00:00:00
40055,2,jul,17,273,1,True,True,2022,2022-07-17 00:00:00
40056,2,jul,8,276,0,False,True,2022,2022-07-08 00:00:00
40057,1,jul,14,346,1,False,True,2022,2022-07-14 00:00:00
40058,3,jul,11,183,0,False,False,2022,2022-07-11 00:00:00
40059,4,jul,4,214,2,False,False,2022,2022-07-04 00:00:00
40060,1,jul,5,229,2,False,True,2022,2022-07-05 00:00:00
40061,1,jul,16,480,1,True,True,2022,2022-07-16 00:00:00
40062,1,jul,19,294,1,False,True,2022,2022-07-19 00:00:00
40063,11,jul,26,173,2,False,False,2022,2022-07-26 00:00:00
40064,2,jul,15,411,4,True,True,2022,2022-07-15 00:00:00
40065,1,jul,4,250,1,True,True,2022,2022-07-04 00:00:00
40066,1,jul,23,184,0,False,False,2022,2022-07-23 00:00:00
40067,1,jul,24,968,2,False,True,2022,2022-07-24 00:00:00
40068,1,jul,16,14,0,False,False,2022,2022-07-16 00:00:00
40069,1,jul,27,202,1,False,False,2022,2022-07-27 00:00:00
40070,2,jul,11,414,0,False,True,2022,2022-07-11 00:00:00
40071,2,jul,17,449,0,False,True,2022,2022-07-17 00:00:00
40072,2,jul,5,230,0,False,False,2022,2022-07-05 00:00:00
40073,3,jul,25,967,0,False,True,2022,2022-07-25 00:00:00
40074,7,jul,13,220,1,False,False,2022,2022-07-13 00:00:00
40075,2,jul,18,312,2,False,False,2022,2022-07-18 00:00:00
40076,2,jul,14,131,0,False,False,2022,2022-07-14 00:00:00
40077,1,jul,25,344,2,False,True,2022,2022-07-25 00:00:00
40078,4,jul,6,483,1,True,True,2022,2022-07-06 00:00:00
40079,7,jul,18,474,0,False,True,2022,2022-07-18 00:00:00
